chart_week,rank,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,track_id,artist_id,release_date,explicit,track_popularity,artist_genres,artist_followers,artist_popularity
2026-01-15,117,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",2,114,60,10026416,2CGNAOSuO1MEFCbBRgUzjd,2YZyLoL8N0Wb9xBt1NhZWg,2024-11-21,False,86.0,hip hop|west coast hip hop,46075516.0,92.0
2026-01-15,118,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Soda Pop,K-Pop Demon Hunters,4,96,30,9947367,02sy7FAs8dkDNYsHp4Ul3f,0BJ2EjOqcfgFvlZXNKrNbE,2025-06-20,False,90.0,unknown,2884284.0,78.0
2026-01-15,119,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,17,105,134,9931094,0fea68AdmYNygeTGI4RC18,1vyhD5VmyZ7KMfW5gqLgo5,2019-06-28,False,89.0,reggaeton|latin,39788695.0,89.0
2026-01-15,120,The Script,The Man Who Can't Be Moved,Epic/Phonogenic,120,143,9,9914862,3nqqDo8CcCLke3ZoTgiOKf,3AQRLZ9PuTAozP28Skbq8V,2008-07-14,False,87.0,unknown,8940765.0,78.0
2026-01-15,121,"Tate McRae, F1 The Album",Just Keep Watching (From F1® The Movie),Atlantic Records,10,132,30,9913448,2yWlGEgEfPot0lv3OAjuG3,45dkTj5sMRSjrmBSBeiHym,2025-05-30,False,89.0,unknown,10098930.0,91.0
2026-01-15,122,Nirvana,Smells Like Teen Spirit,Geffen,103,128,139,9852467,0gucTLf7trAf37Ua1uAyAu,,,,,unknown,,
2026-01-15,123,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,8,150,46,9829987,59D4DOkspUbWyMmbAPQkxZ,4q3ewBCX7sLwd24euuV69X,2025-01-05,True,89.0,reggaeton|trap latino|urbano latino|latin,107003839.0,99.0
2026-01-15,124,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,125,227,9824320,7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,2016-07-29,False,89.0,unknown,21570813.0,83.0
2026-01-15,125,OneRepublic,Counting Stars,Mosley / Interscope,86,127,246,9784058,2tpWsVSb9UEmDRxAl1zhX1,5Pwc4xIPtQLFEnJriah9YJ,2013-01-01,False,88.0,soft pop,19040008.0,84.0
2026-01-15,126,Addison Rae,Fame is a Gun,Columbia,56,133,8,9773123,7B3BwNecBhKvNwSMOOl7Gk,4gvjmrtzydbMpyJaXUtwvP,2025-06-06,False,86.0,unknown,1661675.0,77.0
2026-01-15,127,Laufey,From The Start,Laufey,97,124,28,9766712,43iIQbw5hx986dUEZbr3eN,7gW0r5CkdEUMm42w9XpyZO,2023-09-08,False,88.0,unknown,9210873.0,85.0
2026-01-15,128,Lana Del Rey,Young And Beautiful,Polydor Records,119,119,46,9762322,2nMeu6UenVvwUktBCpLMK9,00FQb4jTyendYWaN8pK0wa,2013-01-01,False,89.0,unknown,54195415.0,91.0
2026-01-15,129,Aditya Rikhari,Sahiba,T-Series,37,107,28,9715144,0eLtIxPRNJfsmehITZ1qaJ,3ozYqVCLohfpXIhalkhM8D,2023-12-19,False,89.0,hindi indie|indian indie|desi pop|hindi pop,2756219.0,78.0
2026-01-15,130,Linkin Park,Numb,Warner Records,24,145,97,9680958,2nLtzopw4rPReszdYBJU6h,6XyY86QOPPrYVGvF9ch6wz,2003-03-25,False,89.0,nu metal|rap metal|rock|alternative metal,32934070.0,91.0
2026-01-15,131,"Peso Pluma, Tito Double P",bckpckbyz,Double P Records,53,70,3,9665304,4qfkZtOGVw2BXa05wqXKkV,12GqGscKJx3aE4t07u7eVZ,2025-12-25,True,86.0,corrido|corridos tumbados|corridos bélicos|música mexicana|sad sierreño|banda|electro corridos,25407668.0,93.0
2026-01-15,132,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,80,120,107,9662028,2a1o6ZejUi8U3wzzOtCOYw,,,,,unknown,,
2026-01-15,133,"Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan","Gehra Hua (From ""Dhurandhar"")",Saregama India Ltd,86,86,4,9660746,5MCbGWnNLLjoHpbDO3BOgi,,,,,unknown,,
2026-01-15,134,TOTO,Africa,Columbia,95,95,96,9638039,2374M0fQpWi3dLnB54qaLX,0PFtn5NtBbbUNbU9EAmIWF,1982-04-08,False,89.0,yacht rock|soft rock,3885015.0,77.0
2026-01-15,135,Ed Sheeran,Perfect,Atlantic Records UK,4,139,430,9611083,0tgVpDi06FyKpA1z0VMD4v,6eUKZXaKkcviH0Ku9w2n3V,2017-03-03,False,89.0,soft pop,124480810.0,90.0
2026-01-15,136,Ed Sheeran,Photograph,Atlantic Records UK,41,147,211,9608545,6fxVffaTuwjgEk5h9QyRjy,,,,,unknown,,
2026-01-15,137,"Omar Camacho, Victor Mendivil",2+2,Rico o Muerto Music LLC,81,126,23,9558319,2GP6UzoA55p6yYiPCGyEhg,0rUu2qzqezBrCddX1RuUyJ,2025-06-23,False,88.0,electro corridos|dembow belico|corrido|corridos tumbados,596945.0,79.0
2026-01-15,138,The Weeknd,Die For You,Universal Republic Records,12,138,204,9486241,2LBqCSwhJGcFQeTHMVGwy3,1Xyo4u8uXC1ZmMpatF05PJ,2016-11-24,False,87.0,unknown,117396010.0,96.0
2026-01-15,139,ILLIT,NOT CUTE ANYMORE,BELIFT LAB,113,113,7,9483056,1k0JAiH11gHL9dc5dfQjQr,36cgvBn0aadzOijnjjwqMN,2025-11-24,False,89.0,k-pop,4627365.0,81.0
2026-01-15,140,a-ha,Take on Me,Rhino,56,74,83,9482063,2WfaOiMkCvy7F5fcp2zZ8L,2jzc5TC5TVFLXQlBNiIUzE,1985-06-01,False,89.0,new wave|synthpop,3044532.0,75.0
2026-01-15,141,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,72,140,62,9452694,4QNpBfC0zvjKqPJcyqBy9W,0TnOYISbd1XYRBk9myaseg,2011-06-17,False,88.0,unknown,12295622.0,87.0
2026-01-15,142,Coldplay,The Scientist,Parlophone Records Limited,71,136,90,9388831,75JFxkI2RXiU7L9VXzMkle,4gzpq5DPGxSnKTe4SA8HAU,2002-08-27,False,89.0,unknown,62236836.0,91.0
2026-01-15,143,One Direction,Night Changes,Syco Music,8,156,153,9381255,5O2P9iiztwhomNh8xkR9lJ,4AK6F7OLvEQ5QYCBNiQWHq,2014-11-17,False,88.0,unknown,40633961.0,85.0
2026-01-15,144,The Clash,Should I Stay or Should I Go - Remastered,Sony Music UK,90,90,3,9367084,39shmbIHICJ2Wxnk1fPSdz,3RGLhK1IP9jnYFH4BRFJBS,,False,86.0,punk,3299425.0,74.0
2026-01-15,145,Eminem,Without Me,Eminem Catalog PS,31,158,215,9322843,7lQ8MOhq6IN2w8EYcFNSUk,7dGJo4pcD2V6oG8kP0tJRR,2002-05-26,True,89.0,rap|hip hop,106800122.0,91.0
2026-01-15,146,Tom Odell,Another Love,ITNO/Columbia,15,153,249,9309818,7jtQIBanIiJOMS6RyCx6jZ,,,,,unknown,,
2026-01-15,147,"B.o.B, Bruno Mars",Nothin' on You (feat. Bruno Mars),Rebel Rock/Grand Hustle/Atlantic,147,-1,1,9301761,59dLtGBS26x7kc0rHbaPrq,5ndkK3dpZLKtBklKjxNQwT,2010-04-27,False,86.0,unknown,2382616.0,77.0
2026-01-15,148,"Major Lazer, MØ, DJ Snake",Lean On (feat. MØ & DJ Snake),Third Pardee Records,113,152,31,9267469,4WxU1gDVmoH6gstgR0MT78,,,,,unknown,,
2026-01-15,149,"Sean Paul, Dua Lipa",No Lie,Universal-Island Records Ltd.,80,163,42,9192686,48QmG1dfvMuYLxMPt7KSRA,3Isy6kedDrgPYoTS1dazA9,2018-06-29,False,88.0,dancehall,5429422.0,85.0
2026-01-15,150,"Maroon 5, Wiz Khalifa",Payphone,Interscope Records*,70,148,86,9153840,1XGmzt0PVuFgQYYnV2It7A,04gDigrS5kc9YWfZHwBETP,2012-01-01,True,87.0,pop,46590444.0,88.0
2026-01-15,151,"Beéle, Ovy On The Drums",mi refe,5020 Records,55,164,45,9147380,4zhk2RS2EZODmBW6il55Qj,7a0XAaPaK2aDSqa8p3QnC7,2025-05-15,False,86.0,latin afrobeats|reggaeton|pop urbano,3962240.0,89.0
2026-01-15,152,Fleetwood Mac,The Chain - 2004 Remaster,Rhino/Warner Records,119,131,21,9139277,5e9TFTbltYBg2xThimr0rU,08GQAI4eElDnROBrJRGE0X,1977-02-04,False,88.0,classic rock|yacht rock|soft rock,14511792.0,86.0
2026-01-15,153,"PinkPantheress, Zara Larsson",Stateside + Zara Larsson,Warner Records,153,-1,1,9134324,1DwscornXpj8fmOmYVlqZt,78rUTD7y6Cy67W1RVzYs7t,2025-10-10,False,87.0,bedroom pop,5050424.0,81.0
2026-01-15,154,"Rihanna, Calvin Harris",We Found Love,Def Jam Recordings,59,121,101,9108999,1zv3WFUbZ5vPxFq9I2jAU1,,,,,unknown,,
2026-01-15,155,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,5,142,75,9060620,73scB4Q4fcOmnsBVZPmk32,,,,,unknown,,
2026-01-15,156,"Justin Bieber, Chance the Rapper",Confident,RBMG/Def Jam,154,172,18,9056630,6czM6UMQD9qE5GAUp68oud,,,,,unknown,,
2026-01-15,157,Lola Young,Messy,Universal-Island Records Ltd.,7,117,57,9053415,35ISBknsCeZQtq66xABI9g,,,,,unknown,,
2026-01-15,158,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,24,106,71,9052304,6393yGahSJ9slVdOwSxOVR,,,,,unknown,,
2026-01-15,159,Zach Bryan,Plastic Cigarette,Warner Records,159,-1,1,9022783,2jCJjRc9mz6VYBMhLy3H9i,40ZNYROS4zLfyyBSs2PGe2,2026-01-09,False,82.0,country|red dirt,7685610.0,90.0
2026-01-15,160,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,9,-1,47,9009325,7d6yK8v8J484SWH5prIQiE,4q3ewBCX7sLwd24euuV69X,2025-01-05,True,89.0,reggaeton|trap latino|urbano latino|latin,107003839.0,99.0
2026-01-15,161,Bruno Mars,Marry You,Elektra (NEK),161,-1,1,8994171,6SKwQghsR8AISlxhcwyA9R,0du5cEVh5yTK9QJze8zA0C,2010-05-11,False,83.0,unknown,78309743.0,95.0
2026-01-15,162,Rihanna,Don't Stop The Music,Def Jam Recordings,156,162,12,8932155,1Jo0Zg7XlrA6z0mFTZVdkn,,,,,unknown,,
2026-01-15,163,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,86,141,183,8916564,22skzmqfdWrjJylampe0kt,3JhNCzhSMTxs9WLGJJxWOY,2012-10-09,False,85.0,unknown,2920624.0,77.0
2026-01-15,164,Madison Beer,bittersweet,Epic/Sing It Loud,146,146,7,8904669,3A02hWQ2ebOFDWSbAMNnpw,2kRfqPViCqYdSGhYSM9R0Q,2025-10-10,False,88.0,unknown,9201601.0,80.0
2026-01-15,165,Chris Grey,LET THE WORLD BURN,Chris Grey,151,151,6,8892436,0YVh3SyU4dS7jOWIFQ1tTf,,,,,unknown,,
2026-01-15,166,Taylor Swift,Cruel Summer,Taylor Swift,2,154,143,8868839,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,2019-08-23,False,89.0,unknown,150343698.0,100.0
2026-01-15,167,Rihanna,Breakin' Dishes,Def Jam Recordings,39,149,41,8853422,5EcG8eMMlwkHRVa4aTR1qd,,,,,unknown,,
2026-01-15,168,The Marías,Sienna,Nice Life/Atlantic,89,144,18,8833709,0InIeZW4P6VO7dUGRM4AKH,2sSGPbdZJkaSE2AbcGOACx,2024-05-31,False,89.0,bedroom pop,4318566.0,85.0
2026-01-15,169,Charlie Puth,Attention,Artist Partner,5,161,84,8829192,5cF0dROlMOK5uNZtivgu50,6VuMaDnrHyPL1p4EHjYLi7,2018-05-11,False,88.0,soft pop|pop,25762818.0,83.0
2026-01-15,170,Linkin Park,Somewhere I Belong,Warner Records,138,-1,2,8810300,3fjmSxt0PskST13CSdBUFx,6XyY86QOPPrYVGvF9ch6wz,2003-03-25,False,85.0,nu metal|rap metal|rock|alternative metal,32934070.0,91.0
2026-01-15,171,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,196,396,8783625,0u2P5u6lvoDfwTYjAADbn4,6qqNVTkY8uBg9cP3Jd7DAH,2018-04-19,False,88.0,unknown,122190602.0,93.0
2026-01-15,172,EsDeeKid,Century,Lizzy Records,172,190,2,8741738,1lJOLxDS8kS2rihrqezMcv,0EyhkwP3UnwGFBy6xwKjSy,2025-10-31,True,88.0,unknown,1290077.0,86.0
2026-01-15,173,t.A.T.u.,All The Things She Said,Interscope,173,-1,1,8707269,4bJygwUKrRgq1stlNXcgMg,2Q3eZMfDQgT8MhPowKFXYO,,True,87.0,unknown,1191874.0,71.0
2026-01-15,174,"HAVEN., Kaitlin Aragon",I Run,Isekai / Broke / AAO,101,178,7,8694348,1WwQ714xuznu44tEnkem2g,7ouEqUl1PCVPlNninecdcz,2025-11-21,False,89.0,unknown,29834.0,72.0
2026-01-15,175,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),Artist Partner,39,-1,64,8689773,54PbBpquVfhfrwRwvjSXbI,6VuMaDnrHyPL1p4EHjYLi7,2015-11-05,False,84.0,soft pop|pop,25762818.0,83.0
2026-01-15,176,Sabrina Carpenter,Tears,Island Records,2,134,19,8676441,42VUCXerQ5qTr4Qp6PhKo4,74KM79TiuVKeVCqs8QtB0B,2025-08-29,False,89.0,pop,28998690.0,92.0
2026-01-15,177,Tate McRae,greedy,RCA Records Label,1,167,113,8676149,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,2023-09-15,True,88.0,unknown,10098930.0,91.0
2026-01-15,178,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",40,181,105,8674970,1DIXPcTDzTj8ZMHt3PDt8p,3y24n3XhZ96wgwRXjvS17T,1995-11-07,False,88.0,west coast hip hop|g-funk,2024861.0,72.0
2026-01-15,179,Lana Del Rey,Summertime Sadness,Urban,83,197,153,8674190,1FEiijYPJtyswChfcpv3p0,,,,,unknown,,
2026-01-15,180,BLACKPINK,JUMP,YG Entertainment,1,159,26,8668143,5H1sKFMzDeMtXwND3V6hRY,41MozSoPIsD1dJM0CLPjZF,2025-07-11,False,89.0,k-pop,57276005.0,83.0
2026-01-15,181,Lady Gaga,Poker Face,Streamline/Interscope,37,170,49,8660986,1QV6tiMFM6fSOKOGLMHYYg,1HY2Jd0NmPuamShAr6KMms,2008-01-01,True,85.0,art pop|pop,44207423.0,91.0
2026-01-15,182,Rihanna,Love On The Brain,Roc Nation / Rihanna,68,-1,33,8648779,5oO3drDxtziYU2H1X23ZIp,5pKCCKE2ajJHZ9KAiaK11H,2016-01-28,True,88.0,unknown,71000787.0,93.0
2026-01-15,183,Justin Bieber,Love Yourself,RBMG/Def Jam,62,193,60,8637168,50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s,2015-11-13,False,87.0,unknown,86567550.0,94.0
2026-01-15,184,Guns N' Roses,Sweet Child O' Mine,Guns N Roses P&D,101,171,57,8631827,7snQQk1zcKl8gZ92AnueZW,3qm84nBOXUEQ2vnTfUTTFC,1987-07-21,False,89.0,rock|glam metal|hard rock|classic rock,36150362.0,82.0
2026-01-15,185,"Panda, MJ Records",Eu Te Seguro - Ao Vivo,Sony Music Entertainment,164,168,3,8579732,4V2rUOmaevK0C1bKAkeFf5,5qIpstBGrGteJZg1xIvbiz,2025-10-23,False,80.0,sertanejo|sertanejo universitário,420409.0,84.0
2026-01-15,186,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),Epic,82,169,39,8574173,3d0WouFnFmr0K3kjeza3fF,0EmeFodog0BfCgMzAIvKQp,2005-11-28,False,88.0,latin pop,41028369.0,89.0
2026-01-15,187,A$AP Rocky,PUNK ROCKY,A$AP Worldwide/RCA Records,187,-1,1,8572506,5FSvy2wYKnurBi0Nq3wR9F,,,,,unknown,,
2026-01-15,188,Cigarettes After Sex,Cry,Partisan Records,69,173,49,8572068,3p4hRhMcb6ch8OLtATMaLw,,,,,unknown,,
2026-01-15,189,Twenty One Pilots,Stressed Out,Fueled By Ramen,63,188,61,8562899,3CRDbSIZ4r5MsZ0YwxuEkn,3YQKmKGau1PzlVlkL1iodx,2015-05-15,False,88.0,unknown,26037771.0,85.0
2026-01-15,190,Rihanna,Only Girl (In The World),Def Jam Recordings,99,160,13,8558951,2ENexcMEMsYk0rVJigVD3i,5pKCCKE2ajJHZ9KAiaK11H,2010-01-01,False,87.0,unknown,71000787.0,93.0
2026-01-15,191,"French Montana, Swae Lee",Unforgettable,Bad Boy Entertainment/Epic Records,3,194,129,8534595,3B54sVLJ402zGa6Xm4YGNe,6vXTefBL93Dj5IqAWq6OTv,2017-07-14,True,87.0,unknown,5951292.0,77.0
2026-01-15,192,Olivia Dean,Dive,PLG - Capitol,178,180,3,8511421,36vmaZyO0iAE6FZ7287fg2,00x1fYSGhdqScXBRpSj3DW,2023-06-30,False,88.0,pop soul,2724357.0,93.0
2026-01-15,193,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,166,288,8509146,6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp,2017-04-07,False,88.0,unknown,21570813.0,83.0
2026-01-15,194,Hozier,Take Me To Church,Universal-Island Records Ltd.,108,177,209,8497845,3dYD57lRAUcMHufyqn9GcI,2FXC3k01G6Gw61bmprjgqS,2014-09-19,False,85.0,unknown,9298592.0,84.0
2026-01-15,195,Fuerza Regida,TU SANCHO,Rancho Humilde/Street Mob Records/Sony Music Latin,11,-1,33,8465962,6eLQXa6uk2EW8drsiKbABZ,0ys2OFYzWYB5hRDLCsBqxt,2025-05-02,True,87.0,corrido|corridos tumbados|corridos bélicos|música mexicana|sierreño|banda|sad sierreño|electro corridos,22384117.0,92.0
2026-01-15,196,"MC GP, Mc Lele JP, DJ DAVI DOGDOG, Dj Andrabeat",ME POSTOU NO DAILY - FESTA DO BIG G,WM Brazil,140,-1,7,8426606,4ukpXdplqDEMk3Fy2i30oI,5s27i7oqhNWIcE4HeoVdq0,2025-11-27,True,79.0,brazilian funk|funk consciente|trap funk,2234283.0,79.0
2026-01-15,197,Benson Boone,Mystical Magical,"Night Street Records, Inc./Warner Records Inc.",34,182,33,8398664,2ipIPsgrgd0j2beDf4Ki70,22wbnEMDvgVIAGdFeek6ET,2025-06-20,False,84.0,unknown,7605154.0,85.0
2026-01-15,198,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),BIGHIT MUSIC,21,129,56,8396002,7G7mSV4BebkoHWwKTDvXu9,3JsHnjpbhX4SnySpvpa9DK,2024-11-29,False,83.0,k-pop,20330315.0,78.0
2026-01-15,199,Junior H,MIENTRAS DUERMES,WEA Latina,134,184,16,8382504,4e76Ss3ji7HQZ4qwcPNkNA,7Gi6gjaWy3DxyilpF1a8Is,2023-10-05,True,87.0,corridos tumbados|corrido|corridos bélicos|sad sierreño|sierreño|música mexicana|banda,30159282.0,90.0
2026-01-15,200,Creedence Clearwater Revival,Have You Ever Seen The Rain,Craft Recordings,75,176,63,8377844,2LawezPeJhN4AWuSB0GtAU,3IYUhFvPQItj6xySrBmZkd,1970-12-07,False,87.0,classic rock|southern rock|country rock,8160932.0,80.0
