track_id,track_name,artist_id,release_date,explicit,track_popularity,artist_genres,artist_followers,artist_popularity
2ipIPsgrgd0j2beDf4Ki70,Mystical Magical,22wbnEMDvgVIAGdFeek6ET,2025-06-20,False,84,,7569844,85
3Vd4fHzwS6pBS3muymjiDi,Let Alone The One You Love,00x1fYSGhdqScXBRpSj3DW,2025-09-26,False,88,pop soul,2651507,93
4e76Ss3ji7HQZ4qwcPNkNA,MIENTRAS DUERMES,7Gi6gjaWy3DxyilpF1a8Is,2023-10-05,True,87,corridos tumbados|corrido|corridos bélicos|sad sierreño|sierreño|música mexicana|banda,30016238,90
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1Xyo4u8uXC1ZmMpatF05PJ,2020-03-20,False,85,,117116492,96
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,0du5cEVh5yTK9QJze8zA0C,2012-12-07,False,89,,78066276,93
7nrd0eIftH3NQLfgk20Qp9,"YOGURCITO REMIX (feat. Kris R., ROA)",1TA5sGRlKUJXBN4ZyJuDIX,2025-08-26,True,88,reggaeton|urbano latino,9681070,85
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,3YQKmKGau1PzlVlkL1iodx,2015-05-15,False,88,,26020787,85
1I37Zz2g3hk9eWxaNkj031,Your Idol,0BJ2EjOqcfgFvlZXNKrNbE,2025-06-20,False,89,,2847216,78
1lJOLxDS8kS2rihrqezMcv,Century,0EyhkwP3UnwGFBy6xwKjSy,2025-10-31,True,88,,1237042,86
19XpFsce28aByvCC4g89tJ,Too Sweet,2FXC3k01G6Gw61bmprjgqS,2024-08-19,False,83,,9287018,84
2uIX8YMNjGMD7441kqyyNU,ocean eyes,6qqNVTkY8uBg9cP3Jd7DAH,2016-11-18,False,85,,121975882,93
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,1uNFoZAHBGtllmzznpCI3s,2015-11-13,False,87,,86441506,94
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,6vXTefBL93Dj5IqAWq6OTv,2017-07-14,True,87,,5943114,77
3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,5pKCCKE2ajJHZ9KAiaK11H,2011-11-19,False,79,,70870647,93
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),6qqNVTkY8uBg9cP3Jd7DAH,2018-04-19,False,88,,121975882,93
1Ist6PR2BZR3n2z2Y5R6S1,Summertime Sadness,00FQb4jTyendYWaN8pK0wa,2012-01-01,False,77,,54025717,91
2gam98EZKrF9XuOkU13ApN,Promiscuous,2jw70GZXlAI8QzWeY2bgRc,2006-01-01,False,88,,4943587,80
6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,1uNFoZAHBGtllmzznpCI3s,2012-01-01,False,85,,86441506,94
1zu5ZpnrSArdoaT6Qq3yo9,Monolog,7d86ERlvO5UG44j7Va0Y0C,2018-07-20,False,87,indonesian indie|indonesian pop,7289719,74
